Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Beae product countdown end at (product.metafields.beae.countdown),Beae product countdown start at (product.metafields.beae.countdown_from),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Configured Variants (product.metafields.nvzn.configured_ars),EasyFlow Product options (product.metafields.product_options.options),SEO Hidden (product.metafields.seo.hidden),Backrest type (product.metafields.shopify.backrest-type),Bed/Frame features (product.metafields.shopify.bed-frame-features),Building board material (product.metafields.shopify.building-board-material),Color (product.metafields.shopify.color-pattern),Foundation material (product.metafields.shopify.foundation-material),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Mounting type (product.metafields.shopify.mounting-type),Seat type (product.metafields.shopify.seat-type),Suitable location (product.metafields.shopify.suitable-location),Tableware material (product.metafields.shopify.tableware-material),Upholstery material (product.metafields.shopify.upholstery-material),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Israel,Price / Israel,Compare At Price / Israel,Status
wonny-סט-שולחן-אוכל-נפתח-עד-230-סמ-כולל-6-כיסאות,"WONNY | סט שולחן אוכל נפתח עד 230 ס""מ כולל 6 כיסאות","<div style=""opacity: 1; transform: translateY(-4px);"" class=""accordion__content"">
<div class=""prose"">
<p>סט שולחן אוכל יוקרתי עם פלטת פורצלן בגוון אלון טבעי מביא אלגנטיות חמימה לכל פינת אוכל. השולחן משלב עמידות גבוהה ועיצוב מודרני, ומגיע עם שישה כסאות נוחים בעיצוב מחמיא ומוקפד. הבחירה המושלמת לאירוח מושלם ולשדרוג מיידי של חלל הבית.</p>
<p><strong>מידות</strong><strong>:</strong></p>
<ul>
<li>אורך -160 ס""מ</li>
<li>גודל לאחר פתיחה - 230 ס""מ<br>
</li>
<li>רוחב -90 ס""מ</li>
<li>גובה פלטה מהרצפה - 76 ס""מ<br>
</li>
</ul>
<p><strong>מפרט טכני</strong><strong>:</strong></p>
<ul>
<li>ארץ ייצור - <span style=""font-weight: 400;""><span style=""vertical-align: inherit;""></span></span><span style=""font-weight: 400;""><span style=""vertical-align: inherit;"">ישראל</span></span><br>
</li>
<li>אחריות - 12 חודשים</li>
<li>פורצלן בצבע אלון טבעי</li>
<li>רגליים מברזל</li>
</ul>
</div>
</div>",8,Home & Garden > Kitchen & Dining > Kitchen Appliances > Food Dehydrators,"","",true,Title,Default Title,,,,,,,,,1000.0,shopify,5,deny,manual,6000.00,12890.00,true,true,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/2-Photoroom_a1160d18-e11b-4d85-bb24-b126c0464298.jpg?v=1743767647,1,"",false,,,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
wonny-סט-שולחן-אוכל-נפתח-עד-230-סמ-כולל-6-כיסאות,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/4_3b1c48dc-d19f-44f8-b965-c919e93b4338.jpg?v=1743767694,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wonny-סט-שולחן-אוכל-נפתח-עד-230-סמ-כולל-6-כיסאות,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/1_567fb34d-3a70-4748-a031-60d17f4c393c.jpg?v=1743767829,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ariel-סט-שולחן-אוכל-נפתח-עד-260-סמ-כולל-6-כיסאות,"ARIEL | סט שולחן אוכל נפתח עד 260 ס""מ כולל 6 כיסאות","<div style=""opacity: 1; transform: translateY(-4px);"" class=""accordion__content"">
<div class=""prose"">
<p>סט שולחן אוכל פורצלן בצבע אלון טבעי כולל 6 כסאות הוא פתרון מושלם לארוחות משפחתיות ואירועים. השולחן עשוי פורצלן איכותי, שמספק עמידות וקלות לניקוי, תוך שמירה על מראה אלגנטי וטבעי. הכסאות מעוצבים בנוחות גבוהה, ומתאימים לכל סגנון עיצוב מודרני או קלאסי.</p>
<p><strong>מידות</strong><strong>:</strong></p>
<ul>
<li>אורך -180 ס""מ</li>
<li>גודל לאחר פתיחה - 260 ס""מ<br>
</li>
<li>רוחב -110 ס""מ</li>
<li>גובה פלטה מהרצפה - 76 ס""מ<br>
</li>
</ul>
<p><strong>מפרט טכני</strong><strong>:</strong></p>
<ul>
<li>ארץ ייצור - <span style=""font-weight: 400;""><span style=""vertical-align: inherit;""></span></span><span style=""font-weight: 400;""><span style=""vertical-align: inherit;"">ישראל</span></span><br>
</li>
<li>אחריות - 12 חודשים</li>
<li>פורצלן בצבע אלון טבעי</li>
<li>רגליים מברזל</li>
</ul>
</div>
</div>",8,Home & Garden > Kitchen & Dining > Kitchen Appliances > Food Dehydrators,"","",true,טופ שולחן לבחירה,גרניט פורצלן טקסטורה אלון,,,,,,,,"",1000.0,shopify,5,deny,manual,6000.00,12890.00,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/23-Photoroom.jpg?v=1743766696,1,"",false,,,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/23-Photoroom.jpg?v=1743766696,kg,,,true,,,active
ariel-סט-שולחן-אוכל-נפתח-עד-260-סמ-כולל-6-כיסאות,,,,,,,,,גרניט פורצלן אובסידיאן נואר,,,,,,,,"",1000.0,shopify,5,deny,manual,6000.00,12890.00,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/66-Photoroom_1.jpg?v=1743766679,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/23-Photoroom_1.jpg?v=1744030003,kg,,,,,,
ariel-סט-שולחן-אוכל-נפתח-עד-260-סמ-כולל-6-כיסאות,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/21.jpg?v=1743766679,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ariel-סט-שולחן-אוכל-נפתח-עד-260-סמ-כולל-6-כיסאות,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/23_84d2682b-440d-49f0-be3a-47ed47ed60c8.jpg?v=1743766766,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ariel-סט-שולחן-אוכל-נפתח-עד-260-סמ-כולל-6-כיסאות,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/23-Photoroom_1.jpg?v=1744030003,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ariel-סט-שולחן-אוכל-נפתח-עד-260-סמ-כולל-6-כיסאות,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/12.webp?v=1744030012,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
noro-סט-שולחן-אוכל-מרבל-גלאס-נפתח-עד-280-סמ-כולל-6-כיסאות,"NORO | סט שולחן אוכל מרבל גלאס נפתח עד 280 ס""מ כולל 6 כיסאות","<div class=""accordion__content"" style=""opacity: 1; transform: translateY(-4px);"">
<div class=""prose"">
<p>שולחן אוכל יוקרתי עם משטח מרבל גלאס בעיצוב אלגנטי ועמיד. השולחן נפתח בקלות עד לאורך של 280 ס""מ, מתאים לאירוח משפחתי וחברים. כולל 6 כיסאות נוחים ומעוצבים להשלמת מראה מודרני ומרשים.</p>
<p><strong>מידות</strong><strong>:</strong></p>
<ul>
<li>אורך -200 ס""מ</li>
<li>גודל לאחר פתיחה - 280 ס""מ<br>
</li>
<li>רוחב -100 ס""מ</li>
<li>גובה פלטה מהרצפה - 76 ס""מ<br>
</li>
</ul>
<p><strong>מפרט טכני</strong><strong>:</strong></p>
<ul>
<li>ארץ ייצור - <span style=""font-weight: 400;""><span style=""vertical-align: inherit;""></span></span><span style=""font-weight: 400;""><span style=""vertical-align: inherit;"">ישראל</span></span><br>
</li>
<li>אחריות - 12 חודשים</li>
<li>מרבל גלאס</li>
<li>רגליים מברזל</li>
</ul>
</div>
</div>",8,Home & Garden > Kitchen & Dining > Kitchen Appliances > Food Dehydrators,"","",true,Title,Default Title,,,,,,,,,1000.0,shopify,5,deny,manual,4900.00,10890.00,true,true,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/282065379_5543224392355678_1075503490199037745_n.jpg?v=1740155612,1,"",false,,,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
noro-סט-שולחן-אוכל-מרבל-גלאס-נפתח-עד-280-סמ-כולל-6-כיסאות,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/124808576_3818174151527386_8677712265270986648_n.jpg?v=1740155612,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
noro-סט-שולחן-אוכל-מרבל-גלאס-נפתח-עד-280-סמ-כולל-6-כיסאות,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/124721858_3818173884860746_2265185361073723439_n.jpg?v=1740155780,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
noro-סט-שולחן-אוכל-מרבל-גלאס-נפתח-עד-280-סמ-כולל-6-כיסאות,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/124546612_3818173984860736_4037436299036041325_n_1.jpg?v=1740156130,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
besti-ספה-מודרנית-לסלון-רוחב-300-סמ,"BESTI | ‏ ‏ספה מודרנית לסלון רוחב 300 ס""מ","<p>הספה הזו מדהימה לחלוטין, עם עיצוב מלוטש ומודרני המשדר אלגנטיות. זה באמת אחד היצירות הטובות ביותר, מעוצב באהבה עצומה ותשומת לב לפרטים. אתה תיפול עד מעל הראש בגלל היופי והנוחות שלו.</p>
<p><strong>מידות</strong><strong>:</strong></p>
<p>אנו ממליצים לוודא מידות הרהיט מתאימות לחלל הרצוי.</p>
<p><span data-mce-fragment=""1"" style=""text-align: right;""><span data-mce-fragment=""1"" style=""text-align: right; font-family: Assistant;""> </span></span>כיצד מודדים? <span style=""color: #2b00ff;""><a title=""לצפיה במדריך מידות"" href=""https://www.zvzstyle.com/pages/%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%9E%D7%99%D7%93%D7%95%D7%AA"" style=""color: #2b00ff;"">מדריך מידות</a></span></p>
<ul>
<li>רוחב <span data-mce-fragment=""1"">- לבחירה</span>
</li>
<li>גובה -70 ס""מ</li>
<li>
<span data-mce-fragment=""1"">עומק כולל</span><span> </span>-<span> 120</span><span> </span>ס""מ</li>
<li data-mce-fragment=""1"">עומק ישיבה - 90<span data-mce-fragment=""1""> </span>ס""מ</li>
<li><span>גובה ישיבה - 55 ס""מ  </span></li>
<li>‏גובה רגל - 4 סיימ</li>
</ul>
<p><span data-mce-fragment=""1""><strong>מפרט טכני</strong><strong>:</strong></span></p>
<ul>
<li>ארץ ייצור - ישראל</li>
<li>אחריות - 12 חודשים</li>
<li><span data-mce-fragment=""1"">בד מקרופייבר 100%</span></li>
<li><span data-mce-fragment=""1"">בד דוחה כתמים</span></li>
<li><span data-mce-fragment=""1"">חומר רגליים - פלסטיק</span></li>
</ul>",ZVZstyle,Uncategorized,ספה,ivan,true,Title,Default Title,,,,,,,,,1000.0,shopify,1,deny,manual,4350.00,6900.00,true,true,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/IMG-7857.jpg?v=1716550755,1,BESTI | ‏ ספה מודרנית לסלון - ZVZstyle,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
besti-ספה-מודרנית-לסלון-רוחב-300-סמ,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/zxzzxx.png?v=1741783787,2,BESTI | ‏ ספה מודרנית לסלון - ZVZstyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
besti-ספה-מודרנית-לסלון-רוחב-300-סמ,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/qqqq.png?v=1711655973,3,BESTI | ‏ ספה מודרנית לסלון - ZVZstyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
besti-ספה-מודרנית-לסלון-רוחב-300-סמ,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/122_a4a933bf-a577-4766-bf30-bfd6e0c27df6.png?v=1711655973,4,BESTI | ‏ ספה מודרנית לסלון - ZVZstyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova-שידת-לילה-מעוצבת-מעץ-אגוז-אמריקאי,NOVA | שידת לילה מעוצבת מעץ אגוז אמריקאי,"<p> שידת לילה מעוצבת בקווים עגולים ונקיים, עשויה מעץ טבעי בגימור חלק. בעלת שני מגירות אחסון מרווחות ומגש עליון עם מסגרת מונעת החלקה. שילוב של פונקציונליות ואלגנטיות לכל חדר שינה.</p>
<p><b><span>מידות:</span></b></p>
<ul>
<li style=""font-weight: 400;""><span style=""font-weight: 400;""><span style=""vertical-align: inherit;"">רוחב -לבחירה</span></span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;""><span style=""vertical-align: inherit;"">עומק - 40 ס""מ</span></span></li>
<li style=""font-weight: 400;"">גובה השידה מהרצפה - 45 ס""מ</li>
</ul>
<p><b><span style=""vertical-align: inherit;"">מפרט טכני:</span></b></p>
<ul>
<li style=""font-weight: 400;"">
<span style=""font-weight: 400;""><span style=""vertical-align: inherit;"">ארץ ייצור - </span></span><span style=""font-weight: 400;""><span style=""vertical-align: inherit;"">ישראל</span></span>
</li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;""><span style=""vertical-align: inherit;"">אחריות - 12 חודשים</span></span></li>
<li>עץ אגוז אמריקאי</li>
<li style=""font-weight: 400;"">עץ אלון</li>
</ul>",11,Furniture > Tables > Kitchen & Dining Room Tables,"",bedroom,false,Title,Default Title,,,,,,,,,1000.0,shopify,0,continue,manual,1200.00,,true,true,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/6_ebb81a92-a9d5-4771-aaf9-dd7aa83c91c7.png?v=1743811621,1,"",false,,,4355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,draft
evina-שולחן-קפה-מעץ-אלון-פורניר,EVINA | שולחן קפה מעץ אלון פורניר,"<div class=""product-block"">
<div class=""rte"">
<div class=""flex max-w-full flex-col flex-grow"">
<div data-message-model-slug=""gpt-4o"" class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 whitespace-normal break-words text-start [.text-message+&amp;]:mt-5"" dir=""auto"" data-message-id=""c841d868-8934-40fa-8a48-9db919e21e75"" data-message-author-role=""assistant"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[3px]"">
<div class=""markdown prose w-full break-words dark:prose-invert dark"">
<p data-is-only-node="""" data-is-last-node="""" data-end=""178"" data-start=""0"">שולחן קפה מעץ אלון פורניר בעיצוב אלגנטי המשדר חמימות ויוקרה. משטח עץ עמיד עם טקסטורה טבעית משתלב בצורה מושלמת עם כל חלל מגורים. רגליים מעוצבות מעניקות יציבות וסגנון מודרני לכל סלון.</p>
</div>
</div>
</div>
</div>
<div class=""mb-2 flex gap-3 -ml-2"" tabindex=""0"">
<div class=""flex items-center justify-start rounded-xl p-1"">
<div>
<div class=""flex items-center transition-opacity group-hover/turn:opacity-100 opacity-100""><br></div>
</div>
</div>
</div>
<div style=""text-align: right;"">
<p><strong>מידות</strong><strong>:</strong></p>
<ul>
<li>רוחב השולחן - לבחירה</li>
<li>עומק השולחן - שתנה בהתאם לרוחב<br>
</li>
<li>גובה השולחן מהריצפה -<span> 35 </span>ס""מ</li>
</ul>
<strong>מפרט טכני</strong><strong>:</strong><br>
<ul>
<li>ארץ ייצור - ישראל</li>
<li>אחריות - 12 חודשים</li>
<li>
<p class=""product-info__title h3"">עץ אלון פורניר</p>
</li>
</ul>
</div>
</div>
</div>",80,Home & Garden > Kitchen & Dining > Tableware > Serveware > Cake Boards,"",ivan,false,רוחב לבחירה,"רוחב 120 ס""מ | עומק 60 ס""מ",,עץ לבחירה,עץ אלון שחור,,,,,,1000.0,shopify,0,continue,manual,3500.00,,true,true,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/eikenhouten-salontafel-bonqui-jr-80538-Photoroom.jpg?v=1742324447,1,"",false,,,5135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,draft
evina-שולחן-קפה-מעץ-אלון-פורניר,,,,,,,,,"רוחב 120 ס""מ | עומק 60 ס""מ",,,עץ אלון,,,,,,1000.0,shopify,0,continue,manual,3500.00,,true,true,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Mokker_37_f9cc05e3-5a36-4ab8-b81d-780297285345.png?v=1742324542,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
evina-שולחן-קפה-מעץ-אלון-פורניר,,,,,,,,,"רוחב 140 ס""מ | עומק 65 ס""מ",,,עץ אלון שחור,,,,,,1000.0,shopify,0,continue,manual,4000.00,,true,true,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/eikenhouten-salontafel-bonqui-jr-73930.jpg?v=1742324629,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
evina-שולחן-קפה-מעץ-אלון-פורניר,,,,,,,,,"רוחב 140 ס""מ | עומק 65 ס""מ",,,עץ אלון,,,,,,1000.0,shopify,0,continue,manual,4000.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
evina-שולחן-קפה-מעץ-אלון-פורניר,,,,,,,,,"רוחב 160 ס""מ | עומק 70 ס""מ",,,עץ אלון שחור,,,,,,1000.0,shopify,0,continue,manual,4500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
evina-שולחן-קפה-מעץ-אלון-פורניר,,,,,,,,,"רוחב 160 ס""מ | עומק 70 ס""מ",,,עץ אלון,,,,,,1000.0,shopify,0,continue,manual,4500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
tomasso-ספה-מודרנית-לסלון,TOMASSO | ספה מודרנית לסלון,"<div class=""product-block"">
<div class=""rte"">
<div class=""flex max-w-full flex-col flex-grow"">
<div data-message-author-role=""assistant"" data-message-id=""745638b4-e583-4cf2-b4cd-0c7048d3ef82"" dir=""auto"" class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 whitespace-normal break-words text-start [.text-message+&amp;]:mt-5"" data-message-model-slug=""gpt-4o"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[3px]"">
<div class=""markdown prose w-full break-words dark:prose-invert dark"">
<div class=""flex max-w-full flex-col flex-grow"">
<div data-message-author-role=""assistant"" data-message-id=""148e91ad-ac8c-42db-84d7-e13439703223"" dir=""auto"" class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 whitespace-normal break-words text-start [.text-message+&amp;]:mt-5"" data-message-model-slug=""gpt-4o"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[3px]"">
<div class=""markdown prose w-full break-words dark:prose-invert dark"">
<p data-start=""0"" data-end=""200"" data-is-last-node="""" data-is-only-node="""">ספה מודרנית לסלון המשלבת עיצוב עכשווי עם נוחות מקסימלית. עשויה מחומרים איכותיים ועמידים, עם ריפוד רך ותומך לישיבה נוחה לאורך זמן. הספה זמינה במגוון צבעים וגדלים, ומתאימה לכל חלל בסגנון יוקרתי ומודרני.</p>
</div>
</div>
</div>
</div>
<div class=""mb-2 flex gap-3 -ml-2"" tabindex=""0"">
<div class=""flex items-center justify-start rounded-xl p-1"">
<div>
<div class=""flex items-center transition-opacity group-hover/turn:opacity-100 opacity-100""><br></div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
<p><strong>מידות:</strong></p>
<p>אנו ממליצים לוודא מידות הרהיט מתאימות לחלל הרצוי.</p>
<p><span style=""text-align: right;""><span style=""text-align: right; font-family: Assistant;""> </span></span>כיצד מודדים? <span style=""color: #2b00ff;""><a title=""לצפיה במדריך מידות"" href=""https://www.zvzstyle.com/pages/%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%9E%D7%99%D7%93%D7%95%D7%AA"" style=""color: #2b00ff;"">מדריך מידות</a></span></p>
<ul>
<li><span>רוחב - לבחירה</span></li>
<li>גובה - 64 ס""מ</li>
<li>
<span>עומק כולל</span><span> </span>-<span> <span>95</span></span><span> </span>ס""מ</li>
<li>עומק ישיבה - 60<span> </span>ס""מ</li>
<li><span>גובה ישיבה - 39 ס""מ</span></li>
<li>
<span>גובה רגליים – 4 ס""מ</span><br>
</li>
</ul>
<p><span><strong>מפרט טכני</strong><strong>:</strong></span></p>
<ul>
<li>ארץ ייצור - ישראל</li>
<li>אחריות - 12 חודשים</li>
<li>בד מקרופייבר 100%</li>
<li>בד דוחה כתמים</li>
</ul>
</div>
</div>",ZVZ Style,Uncategorized,ספה,ivan,true,רוחב לבחירה,"רוחב 220 ס""מ",,גוון לבחירה,לבן,,,,,,1000.0,shopify,0,continue,manual,8900.00,10900.00,true,true,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/sofa-65.jpg?v=1742321892,1,"",false,,,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/sofa-65.jpg?v=1742321892,kg,,,true,,,active
tomasso-ספה-מודרנית-לסלון,,,,,,,,,"רוחב 220 ס""מ",,,ורוד,,,,,,1000.0,shopify,0,continue,manual,8900.00,10900.00,true,true,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Mokker_35_10b10be0-44ea-4a3c-a217-be5b6be4484c.png?v=1742321892,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/sofa-65-pink.jpg?v=1742321716,kg,,,,,,
